program_change channel=0 program=0 time=0 0.0
note_on channel=0 note=64 velocity=0 time=9 78.19401041666667
note_on channel=0 note=79 velocity=0 time=1 78.1953125
note_on channel=0 note=69 velocity=45 time=6 78.203125
note_on channel=0 note=88 velocity=80 time=53 78.27213541666667
note_on channel=0 note=88 velocity=0 time=35 78.31770833333333
note_on channel=0 note=79 velocity=66 time=76 78.41666666666667
note_on channel=0 note=79 velocity=0 time=26 78.45052083333333
note_on channel=0 note=69 velocity=0 time=40 78.50260416666667
control_change channel=0 control=64 value=60 time=20 78.52864583333333
note_on channel=0 note=79 velocity=58 time=11 78.54296875
note_on channel=0 note=62 velocity=47 time=2 78.54557291666667
control_change channel=0 control=64 value=56 time=2 78.54817708333333
note_on channel=0 note=66 velocity=49 time=2 78.55078125
control_change channel=0 control=64 value=43 time=13 78.56770833333333
control_change channel=0 control=64 value=0 time=15 78.58723958333333
note_on channel=0 note=79 velocity=0 time=26 78.62109375
control_change channel=0 control=64 value=20 time=20 78.64713541666667
control_change channel=0 control=64 value=46 time=15 78.66666666666667
control_change channel=0 control=64 value=58 time=15 78.68619791666667
control_change channel=0 control=64 value=62 time=16 78.70703125
note_on channel=0 note=78 velocity=75 time=3 78.7109375
control_change channel=0 control=64 value=63 time=12 78.7265625
note_on channel=0 note=78 velocity=0 time=36 78.7734375
control_change channel=0 control=64 value=64 time=25 78.80598958333333
note_on channel=0 note=69 velocity=37 time=7 78.81510416666667
control_change channel=0 control=64 value=65 time=7 78.82421875
note_on channel=0 note=86 velocity=65 time=11 78.83854166666667
control_change channel=0 control=64 value=67 time=4 78.84375
note_on channel=0 note=62 velocity=0 time=9 78.85546875
control_change channel=0 control=64 value=68 time=7 78.86458333333333
note_on channel=0 note=66 velocity=0 time=9 78.87630208333333
control_change channel=0 control=64 value=69 time=6 78.88411458333333
note_on channel=0 note=86 velocity=0 time=24 78.91536458333333
note_on channel=0 note=78 velocity=75 time=37 78.96354166666667
note_on channel=0 note=78 velocity=0 time=26 78.99739583333333
control_change channel=0 control=64 value=68 time=65 79.08203125
control_change channel=0 control=64 value=68 time=46 79.14192708333333
control_change channel=0 control=64 value=67 time=15 79.16145833333333
control_change channel=0 control=64 value=67 time=15 79.18098958333333
control_change channel=0 control=64 value=64 time=15 79.20052083333333
note_on channel=0 note=69 velocity=0 time=14 79.21875
control_change channel=0 control=64 value=58 time=2 79.22135416666667
note_on channel=0 note=78 velocity=72 time=5 79.22786458333333
control_change channel=0 control=64 value=33 time=10 79.24088541666667
note_on channel=0 note=61 velocity=38 time=13 79.2578125
control_change channel=0 control=64 value=0 time=2 79.26041666666667
note_on channel=0 note=57 velocity=41 time=0 79.26041666666667
control_change channel=0 control=64 value=24 time=83 79.36848958333333
control_change channel=0 control=64 value=49 time=16 79.38932291666667
note_on channel=0 note=78 velocity=0 time=8 79.39973958333333
control_change channel=0 control=64 value=58 time=6 79.40755208333333
control_change channel=0 control=64 value=60 time=16 79.42838541666667
note_on channel=0 note=76 velocity=65 time=3 79.43229166666667
control_change channel=0 control=64 value=59 time=43 79.48828125
note_on channel=0 note=76 velocity=0 time=23 79.51822916666667
note_on channel=0 note=75 velocity=75 time=38 79.56770833333333
control_change channel=0 control=64 value=59 time=30 79.60677083333333
note_on channel=0 note=75 velocity=0 time=36 79.65364583333333
note_on channel=0 note=76 velocity=71 time=21 79.68098958333333
control_change channel=0 control=64 value=58 time=19 79.70572916666667
note_on channel=0 note=76 velocity=0 time=55 79.77734375
note_on channel=0 note=74 velocity=73 time=21 79.8046875
control_change channel=0 control=64 value=58 time=15 79.82421875
control_change channel=0 control=64 value=57 time=15 79.84375
note_on channel=0 note=74 velocity=0 time=14 79.86197916666667
control_change channel=0 control=64 value=57 time=1 79.86328125
control_change channel=0 control=64 value=56 time=15 79.8828125
control_change channel=0 control=64 value=56 time=16 79.90364583333333
note_on channel=0 note=73 velocity=74 time=5 79.91015625
control_change channel=0 control=64 value=55 time=24 79.94140625
note_on channel=0 note=73 velocity=0 time=60 80.01953125
note_on channel=0 note=74 velocity=72 time=3 80.0234375
control_change channel=0 control=64 value=55 time=44 80.08072916666667
note_on channel=0 note=74 velocity=0 time=19 80.10546875
note_on channel=0 note=72 velocity=74 time=3 80.109375
note_on channel=0 note=72 velocity=0 time=121 80.26692708333333
note_on channel=0 note=73 velocity=65 time=1 80.26822916666667
control_change channel=0 control=64 value=54 time=23 80.29817708333333
control_change channel=0 control=64 value=53 time=23 80.328125
control_change channel=0 control=64 value=52 time=15 80.34765625
control_change channel=0 control=64 value=51 time=16 80.36848958333333
control_change channel=0 control=64 value=51 time=15 80.38802083333333
control_change channel=0 control=64 value=50 time=15 80.40755208333333
control_change channel=0 control=64 value=46 time=16 80.42838541666667
control_change channel=0 control=64 value=35 time=14 80.44661458333333
note_on channel=0 note=73 velocity=0 time=9 80.45833333333333
control_change channel=0 control=64 value=0 time=6 80.46614583333333
note_on channel=0 note=71 velocity=61 time=13 80.48307291666667
control_change channel=0 control=64 value=33 time=66 80.56901041666667
control_change channel=0 control=64 value=42 time=16 80.58984375
note_on channel=0 note=71 velocity=0 time=13 80.60677083333333
control_change channel=0 control=64 value=48 time=2 80.609375
control_change channel=0 control=64 value=49 time=16 80.63020833333333
note_on channel=0 note=69 velocity=59 time=14 80.6484375
control_change channel=0 control=64 value=50 time=31 80.68880208333333
note_on channel=0 note=69 velocity=0 time=91 80.80729166666667
note_on channel=0 note=68 velocity=62 time=20 80.83333333333333
control_change channel=0 control=64 value=50 time=24 80.86458333333333
control_change channel=0 control=64 value=51 time=16 80.88541666666667
control_change channel=0 control=64 value=54 time=14 80.90364583333333
control_change channel=0 control=64 value=57 time=15 80.92317708333333
note_on channel=0 note=57 velocity=0 time=11 80.9375
control_change channel=0 control=64 value=60 time=5 80.94401041666667
control_change channel=0 control=64 value=61 time=15 80.96354166666667
note_on channel=0 note=61 velocity=0 time=9 80.97526041666667
control_change channel=0 control=64 value=62 time=7 80.984375
note_on channel=0 note=68 velocity=0 time=36 81.03125
control_change channel=0 control=64 value=62 time=10 81.04427083333333
note_on channel=0 note=69 velocity=56 time=3 81.04817708333333
control_change channel=0 control=64 value=63 time=11 81.0625
control_change channel=0 control=64 value=65 time=15 81.08203125
note_on channel=0 note=69 velocity=0 time=7 81.09114583333333
control_change channel=0 control=64 value=66 time=9 81.10286458333333
control_change channel=0 control=64 value=68 time=15 81.12239583333333
control_change channel=0 control=64 value=70 time=16 81.14322916666667
control_change channel=0 control=64 value=70 time=15 81.16276041666667
control_change channel=0 control=64 value=70 time=144 81.35026041666667
control_change channel=0 control=64 value=69 time=15 81.36979166666667
control_change channel=0 control=64 value=68 time=15 81.38932291666667
note_on channel=0 note=62 velocity=29 time=15 81.40885416666667
control_change channel=0 control=64 value=66 time=1 81.41015625
note_on channel=0 note=66 velocity=42 time=12 81.42578125
control_change channel=0 control=64 value=64 time=3 81.4296875
control_change channel=0 control=64 value=60 time=14 81.44791666666667
control_change channel=0 control=64 value=51 time=16 81.46875
control_change channel=0 control=64 value=37 time=15 81.48828125
control_change channel=0 control=64 value=18 time=16 81.50911458333333
note_on channel=0 note=83 velocity=55 time=6 81.51692708333333
control_change channel=0 control=64 value=0 time=9 81.52864583333333
control_change channel=0 control=64 value=21 time=61 81.60807291666667
note_on channel=0 note=83 velocity=0 time=7 81.6171875
control_change channel=0 control=64 value=27 time=8 81.62760416666667
control_change channel=0 control=64 value=31 time=16 81.6484375
note_on channel=0 note=81 velocity=61 time=14 81.66666666666667
control_change channel=0 control=64 value=32 time=2 81.66927083333333
control_change channel=0 control=64 value=33 time=14 81.6875
control_change channel=0 control=64 value=33 time=31 81.72786458333333
control_change channel=0 control=64 value=34 time=15 81.74739583333333
note_on channel=0 note=81 velocity=0 time=1 81.74869791666667
control_change channel=0 control=64 value=35 time=15 81.76822916666667
note_on channel=0 note=66 velocity=0 time=9 81.77994791666667
control_change channel=0 control=64 value=35 time=6 81.78776041666667
note_on channel=0 note=69 velocity=36 time=2 81.79036458333333
note_on channel=0 note=80 velocity=61 time=5 81.796875
control_change channel=0 control=64 value=36 time=24 81.828125
note_on channel=0 note=80 velocity=0 time=18 81.8515625
control_change channel=0 control=64 value=36 time=12 81.8671875
note_on channel=0 note=81 velocity=67 time=21 81.89453125
control_change channel=0 control=64 value=37 time=9 81.90625
control_change channel=0 control=64 value=37 time=16 81.92708333333333
note_on channel=0 note=81 velocity=0 time=13 81.94401041666667
control_change channel=0 control=64 value=38 time=1 81.9453125
control_change channel=0 control=64 value=38 time=15 81.96484375
note_on channel=0 note=69 velocity=0 time=20 81.99088541666667
control_change channel=0 control=64 value=39 time=10 82.00390625
note_on channel=0 note=80 velocity=65 time=2 82.00651041666667
control_change channel=0 control=64 value=39 time=14 82.02473958333333
note_on channel=0 note=66 velocity=53 time=2 82.02734375
control_change channel=0 control=64 value=40 time=13 82.04427083333333
note_on channel=0 note=80 velocity=0 time=15 82.06380208333333
control_change channel=0 control=64 value=41 time=16 82.08463541666667
note_on channel=0 note=81 velocity=67 time=17 82.10677083333333
control_change channel=0 control=64 value=42 time=12 82.12239583333333
control_change channel=0 control=64 value=42 time=31 82.16276041666667
note_on channel=0 note=81 velocity=0 time=2 82.16536458333333
control_change channel=0 control=64 value=43 time=29 82.203125
note_on channel=0 note=69 velocity=44 time=8 82.21354166666667
note_on channel=0 note=80 velocity=64 time=0 82.21354166666667
note_on channel=0 note=66 velocity=0 time=5 82.22005208333333
control_change channel=0 control=64 value=43 time=17 82.2421875
note_on channel=0 note=80 velocity=0 time=15 82.26171875
control_change channel=0 control=64 value=44 time=15 82.28125
note_on channel=0 note=81 velocity=70 time=24 82.3125
control_change channel=0 control=64 value=44 time=45 82.37109375
note_on channel=0 note=81 velocity=0 time=18 82.39453125
control_change channel=0 control=64 value=45 time=12 82.41015625
note_on channel=0 note=69 velocity=0 time=2 82.41276041666667
control_change channel=0 control=64 value=45 time=13 82.4296875
note_on channel=0 note=83 velocity=68 time=2 82.43229166666667
control_change channel=0 control=64 value=46 time=14 82.45052083333333
note_on channel=0 note=66 velocity=41 time=0 82.45052083333333
control_change channel=0 control=64 value=47 time=15 82.47005208333333
control_change channel=0 control=64 value=48 time=14 82.48828125
note_on channel=0 note=83 velocity=0 time=3 82.4921875
control_change channel=0 control=64 value=50 time=13 82.50911458333333
control_change channel=0 control=64 value=52 time=15 82.52864583333333
note_on channel=0 note=81 velocity=68 time=9 82.54036458333333
control_change channel=0 control=64 value=54 time=6 82.54817708333333
control_change channel=0 control=64 value=56 time=15 82.56770833333333
note_on channel=0 note=81 velocity=0 time=11 82.58203125
control_change channel=0 control=64 value=57 time=4 82.58723958333333
control_change channel=0 control=64 value=58 time=16 82.60807291666667
note_on channel=0 note=62 velocity=0 time=0 82.60807291666667
note_on channel=0 note=66 velocity=0 time=10 82.62109375
note_on channel=0 note=86 velocity=64 time=14 82.63932291666667
control_change channel=0 control=64 value=59 time=7 82.6484375
note_on channel=0 note=69 velocity=44 time=0 82.6484375
note_on channel=0 note=86 velocity=0 time=27 82.68359375
note_on channel=0 note=69 velocity=0 time=30 82.72265625
note_on channel=0 note=81 velocity=55 time=10 82.73567708333333
control_change channel=0 control=64 value=58 time=25 82.76822916666667
note_on channel=0 note=81 velocity=0 time=10 82.78125
control_change channel=0 control=64 value=55 time=4 82.78645833333333
control_change channel=0 control=64 value=49 time=16 82.80729166666667
control_change channel=0 control=64 value=41 time=15 82.82682291666667
control_change channel=0 control=64 value=28 time=15 82.84635416666667
note_on channel=0 note=62 velocity=43 time=1 82.84765625
note_on channel=0 note=79 velocity=67 time=4 82.85286458333333
note_on channel=0 note=66 velocity=38 time=4 82.85807291666667
control_change channel=0 control=64 value=0 time=7 82.8671875
note_on channel=0 note=78 velocity=68 time=76 82.96614583333333
